cust_id,dev_id,device_name,line,released,dob,postcode,sex,pronouns,emoji_modifier,age
bdc08989-6077-460f-aa95-b43b93b56a02,mg-2020-827,Advance,Advance,2020-08-20,2002-07-06,M2J3S2,Female,she/her,U+1F3FC,19
bdc0975c-ff22-4f7d-b840-a1b76c903dbf,mg-2021-987,Run ON,Run,2021-12-04,1950-10-26,M1J2C5,Male,he/him,U+1F3FF,71
bdc0dcf1-7c64-448a-a719-99268f451b96,mg-2020-909,Run BE,Run,2020-11-20,1973-07-22,L9H7H6,Female,she/her,U+1F3FE,48
bdc13781-627b-4ede-88af-f453c8bbe35d,mg-2020-909,Run BE,Run,2020-11-20,1977-08-22,L6J3B7,Female,she/her,NA,44
bdc21357-9cff-4923-a63a-0f90928487da,mg-2021-987,Run ON,Run,2021-12-04,1982-06-12,H1H3M2,Female,she/her,U+1F3FD,39
bdcfc332-e75c-410b-bc44-96124e664485,mg-2019-427,Active HR,Active,2019-10-13,1951-09-28,M4E2A5,Female,she/her,U+1F3FB,70
bdd03c61-756a-4ecc-bab8-6eb0c500061c,mg-2021-960,Advance 2,Advance,2021-07-08,1965-08-02,H3S1H2,Male,he/him,NA,56
bdd1ae45-487e-4aa2-80f0-1b7490f8979a,mg-2021-987,Run ON,Run,2021-12-04,1986-12-03,K1H5N4,Male,he/him,U+1F3FB,35
bdd2ffc9-0776-427f-997a-93060151eb40,mg-2020-909,Run BE,Run,2020-11-20,1973-04-13,H8R1Y2,Female,she/her,U+1F3FD,48
bdd68e2a-17aa-4017-82e4-8d711a0373e3,mg-2021-960,Advance 2,Advance,2021-07-08,1951-11-29,M4V1W9,Female,she/her,U+1F3FB,70
bdd76a90-cf4f-42e2-9af6-415724e9985f,mg-2020-909,Run BE,Run,2020-11-20,1985-05-13,H4Z1C8,Female,she/her,U+1F3FD,36
bdda8e6f-b9b9-457c-80e0-1effeee0e2ac,mg-2021-987,Run ON,Run,2021-12-04,1971-02-06,H3M1E6,Male,he/him,U+1F3FF,51
bddac978-1bda-4bae-99ee-135fa402afc4,mg-2020-658,Active Alpha,Active,2020-12-30,2001-04-18,M4V2X2,Female,she/her,U+1F3FB,20
bde39fa1-7dcb-4f5b-b046-b4142253b980,mg-2021-960,Advance 2,Advance,2021-07-08,1994-01-21,H3M2B7,Female,she/her,U+1F3FC,28
bde58072-725d-4545-be0d-89bd4619f4c8,mg-2021-960,Advance 2,Advance,2021-07-08,1978-10-03,H1Y1V7,Intersex,he/him,NA,43
bde7b6bd-c4b7-44f4-9832-4c376002f50c,mg-2019-517,Run 875,Run,2019-09-12,1971-04-25,R3M2L4,Female,she/her,U+1F3FB,50
bdec8dec-f878-42e4-a108-553f91662d50,mg-2021-987,Run ON,Run,2021-12-04,1993-12-01,K2B8K6,Female,she/her,U+1F3FD,28
bdef1fee-1ec3-40f7-9245-48059cdfa6c1,mg-2020-658,Active Alpha,Active,2020-12-30,1984-12-19,K1T2T8,Female,she/her,U+1F3FF,37
bdefcc93-0f58-45f0-9774-b17c629786ad,mg-2020-827,Advance,Advance,2020-08-20,1985-04-17,T5R1G9,Male,he/him,U+1F3FC,36
bdf0da7b-8fc0-40c0-b416-66298d95e84e,mg-2021-960,Advance 2,Advance,2021-07-08,1964-06-29,M4W1R1,Female,she/her,NA,57
bdff25a1-8012-4280-9b1a-da08f4d2a188,mg-2021-960,Advance 2,Advance,2021-07-08,1997-12-10,T5T6Z3,Female,she/her,NA,24
bdffcd2e-5c0f-4918-98db-94326a5b1b3c,mg-2019-427,Active HR,Active,2019-10-13,1968-02-04,M4S1N8,Male,he/him,U+1F3FE,54
be095861-b16b-4132-bd35-2f14f3cbfc2a,mg-2021-960,Advance 2,Advance,2021-07-08,1949-09-10,H4P1Y7,Female,she/her,NA,72
be0b4b21-3c33-4da8-9d94-178c1b1be051,mg-2021-960,Advance 2,Advance,2021-07-08,2003-07-01,K2C1W4,Female,she/her,NA,18
be113cd3-372b-4ab9-be08-7e854e52f9ac,mg-2021-960,Advance 2,Advance,2021-07-08,2000-01-28,H8T3P2,NA,NA,NA,22
be17ed28-9de3-4e0a-8c96-d94d7fbff69b,mg-2020-827,Advance,Advance,2020-08-20,1973-06-16,H7M2L1,Female,she/her,U+1F3FD,48
be19dfb6-1314-4f65-a148-1d91ebecba61,mg-2019-517,Run 875,Run,2019-09-12,1975-06-18,L5M7S2,Female,she/her,U+1F3FB,46
be1a154c-efaa-4f48-849e-0586a53a5619,mg-2019-373,Active,Active,2019-10-13,1994-01-05,V3T1C1,Female,she/her,U+1F3FF,28
be1fe24c-2fa0-4f01-b311-fc85795e0b9a,mg-2020-909,Run BE,Run,2020-11-20,1978-12-11,B3K3S3,Female,she/her,U+1F3FB,43
be21397b-4ee7-4e88-af49-3023cbd3313e,mg-2020-909,Run BE,Run,2020-11-20,1959-07-28,V5X1R1,Female,she/her,NA,62
be24c386-8ba1-43bb-95c8-316741430202,mg-2021-960,Advance 2,Advance,2021-07-08,1985-03-22,V6K4T5,Female,she/her,U+1F3FC,37
be25a591-96cf-4457-8db7-27b6ce933896,mg-2021-987,Run ON,Run,2021-12-04,1978-08-03,K1G4G2,Male,he/him,U+1F3FC,43
be25ffcf-00e4-4d11-9512-7e0f859d0bce,mg-2020-909,Run BE,Run,2020-11-20,1990-10-16,M5R2W5,Female,she/her,U+1F3FE,31
be315f18-4dae-4e60-a319-ea36e46581f4,mg-2020-827,Advance,Advance,2020-08-20,1981-12-15,M6G1V8,Female,she/her,U+1F3FB,40
be326d42-cc6f-4784-a657-ebe8d8d34bac,mg-2021-987,Run ON,Run,2021-12-04,1987-08-26,M6K2Y8,Female,she/her,U+1F3FC,34
be329889-be81-4e35-9366-e6afc4ed083b,mg-2021-987,Run ON,Run,2021-12-04,1958-02-13,J4K1Y8,Male,he/him,U+1F3FF,64
be338db3-a8e7-45b9-bf08-9d373af50b5c,mg-2021-960,Advance 2,Advance,2021-07-08,1951-09-11,G6Z1B4,Male,he/him,U+1F3FB,70
be35ca83-a0ef-4298-bca5-080afa34256c,mg-2018-239,iDOL,iDOL,2018-08-24,1970-07-26,J7Y0G4,Male,he/him,U+1F3FC,51
be3737a3-d145-4ab8-8154-ff04ef050ee5,mg-2021-960,Advance 2,Advance,2021-07-08,1999-10-13,H2J3T3,Male,he/him,U+1F3FF,22
be388712-4ab9-4937-b0fc-2a9596b891f6,mg-2021-960,Advance 2,Advance,2021-07-08,1952-12-09,R2C4W1,Female,she/her,U+1F3FD,69
be409b75-c173-4072-be4f-3c90ec4f311d,mg-2021-960,Advance 2,Advance,2021-07-08,1952-04-04,S4N5G1,Male,he/him,U+1F3FC,70
be41c507-0180-4874-bb46-2e3dcffde725,mg-2020-658,Active Alpha,Active,2020-12-30,1994-12-25,L6J6G2,Male,he/him,U+1F3FC,27
be42c061-1548-4aa0-a71a-2093dcb0bae2,mg-2020-909,Run BE,Run,2020-11-20,1969-06-22,M9B3H5,Male,he/him,NA,52
be439c6d-38de-405a-8c9f-278525a55cc9,mg-2021-987,Run ON,Run,2021-12-04,1991-11-06,M3C2M5,Female,she/her,U+1F3FF,30
be43cff3-0d69-4146-8568-65e29046875c,mg-2020-658,Active Alpha,Active,2020-12-30,1953-01-07,M1P5C9,Male,he/him,U+1F3FC,69
be43f5a6-009f-445d-a521-2d0fc0a5766e,mg-2021-987,Run ON,Run,2021-12-04,1997-01-31,M3H3P7,Female,she/her,U+1F3FD,25
be4ec7e8-bc37-47b9-9a41-3c89d90dc071,mg-2021-960,Advance 2,Advance,2021-07-08,1968-01-01,H1A3J3,Female,she/her,U+1F3FF,54
be4f8c3d-f6ff-49ac-a6d7-4a8a194098e7,mg-2021-960,Advance 2,Advance,2021-07-08,1954-01-23,L8V2V8,Male,he/him,NA,68
be52c08d-181c-49be-91e9-b3b610419758,mg-2021-987,Run ON,Run,2021-12-04,1973-10-28,T2N2W5,Female,she/her,U+1F3FC,48
be5504e8-8c19-4c5e-947c-01592183ef94,mg-2021-960,Advance 2,Advance,2021-07-08,1952-09-19,K1V1H1,Male,he/him,U+1F3FF,69
be5fb0cf-c51a-4c41-85ba-1689d020c8b0,mg-2021-960,Advance 2,Advance,2021-07-08,1995-12-31,H7N2W9,Male,he/him,U+1F3FC,26
be64fd4c-5ec6-4533-af81-f9bee7a532a5,mg-2021-960,Advance 2,Advance,2021-07-08,1995-12-15,H8T2Z2,Intersex,they/them,U+1F3FE,26
be68f140-9d2b-4c49-9bf3-ca3905bc6019,mg-2021-960,Advance 2,Advance,2021-07-08,1999-03-23,L4N5J5,Female,she/her,U+1F3FD,23
be6a978e-6356-4c96-8966-9dfc0cbee9e4,mg-2020-658,Active Alpha,Active,2020-12-30,1952-07-29,J6A0A3,Female,she/her,U+1F3FC,69
be6ce122-ed99-4ce9-a8af-e638f3363bff,mg-2020-827,Advance,Advance,2020-08-20,1996-09-19,B2R1S6,Male,he/him,NA,25
be6e4b7f-b123-48f1-ab3e-748d752a359a,mg-2020-827,Advance,Advance,2020-08-20,1983-09-15,R3J3V9,Female,she/her,NA,38
be7d0c9d-8f82-40b4-a08d-178d5c076e23,mg-2021-987,Run ON,Run,2021-12-04,1987-02-06,V3W0J4,Female,she/her,U+1F3FB,35
be7d6a70-1f50-4ba4-bb2a-7947aaec4adc,mg-2018-324,Run 7 Plus,Run,2018-03-09,1963-10-10,T5A3W8,Male,he/him,U+1F3FC,58
be7ea608-d1f5-42b6-a6de-0dddf9210763,mg-2020-909,Run BE,Run,2020-11-20,1977-11-23,V5X2T5,Female,she/her,NA,44
be827bbf-6ad2-4559-8341-0ad2e3b0079b,mg-2020-909,Run BE,Run,2020-11-20,1984-10-29,V5P4A4,Male,he/him,U+1F3FF,37
be85fdfb-6a4d-4655-8782-37e544c50220,mg-2021-987,Run ON,Run,2021-12-04,1981-08-03,K1V1H5,Male,he/him,U+1F3FC,40
be95a75f-7d3d-4037-84fd-87f1140aaad5,mg-2021-960,Advance 2,Advance,2021-07-08,1975-09-10,K1K4Z4,Female,she/her,NA,46
be96e6a7-ba37-4efe-8271-40d198cfadf1,mg-2020-909,Run BE,Run,2020-11-20,1962-09-10,L4W3P8,Female,she/her,U+1F3FB,59
be9a7fd2-99ec-42ca-86c5-9ef12e59df74,mg-2020-909,Run BE,Run,2020-11-20,1985-09-08,L6W2E4,Female,she/her,U+1F3FD,36
be9b95f6-d45b-44dd-9cc0-ae16f2f8decd,mg-2021-960,Advance 2,Advance,2021-07-08,1972-03-24,H4N2X6,Female,she/her,NA,50
be9ee148-ed40-4217-b0c2-e63efa9c48eb,mg-2021-960,Advance 2,Advance,2021-07-08,1966-09-06,H1A5G2,Female,she/her,U+1F3FB,55
beab0307-bc40-4d56-8165-b316acf0a331,mg-2018-324,Run 7 Plus,Run,2018-03-09,1978-12-20,H4A2L6,Female,she/her,U+1F3FE,43
beac189d-93bb-4537-9f04-206f83608a48,mg-2020-909,Run BE,Run,2020-11-20,1982-10-18,T3A3R8,Male,he/him,U+1F3FB,39
bead3d9e-9840-40cd-9c26-3a6b7bc97d0e,mg-2019-517,Run 875,Run,2019-09-12,1975-01-16,L5V2E3,Female,she/her,U+1F3FB,47
beb5f80f-b5a8-4572-b0da-5d7992b43dc3,mg-2020-827,Advance,Advance,2020-08-20,1959-11-27,M1V1M2,Female,she/her,U+1F3FC,62
bebac05c-c57b-4363-8d00-cbd810447135,mg-2021-960,Advance 2,Advance,2021-07-08,1979-04-30,H1G4H8,NA,NA,U+1F3FE,42
bebe577f-b33e-42f8-9c29-4e7e1b7e61b7,mg-2019-517,Run 875,Run,2019-09-12,1976-07-05,T6H4H6,Male,he/him,NA,45
bec315e2-251f-4277-b765-67bd2cb9cc29,mg-2020-658,Active Alpha,Active,2020-12-30,1989-04-22,M4L3W3,Male,he/him,U+1F3FC,32
bec53901-0453-4e17-8bbc-a944a8fbadcc,mg-2020-909,Run BE,Run,2020-11-20,1974-08-10,T1C1A1,Female,she/her,NA,47
bec84716-0ebf-4cba-9731-95d82ffbba0e,mg-2020-909,Run BE,Run,2020-11-20,2001-08-05,M1C3G8,Female,she/her,NA,20
becb8758-6077-480b-8056-76e05ce44d6f,mg-2021-960,Advance 2,Advance,2021-07-08,1972-02-18,H1L4G4,Male,he/him,U+1F3FE,50
becd01c5-0c27-4abd-b310-1dc4e6326c3f,mg-2020-827,Advance,Advance,2020-08-20,1981-03-10,H2L2R9,Male,he/him,U+1F3FD,41
bed6a11f-4506-495c-a8bf-bd2e3ba6cf82,mg-2020-909,Run BE,Run,2020-11-20,1979-09-13,B2W4X6,Male,he/him,NA,42
bedd6d3b-1711-4a79-a055-77624df01b88,mg-2020-658,Active Alpha,Active,2020-12-30,1954-08-08,M1P4X9,Male,he/him,U+1F3FE,67
bee180c5-0f4c-4f10-89ca-ac03a0e63e2d,mg-2021-987,Run ON,Run,2021-12-04,1979-02-14,B4E1S6,Male,he/him,U+1F3FE,43
bee28dd1-b69d-4afe-a766-bd1a94e8d049,mg-2021-960,Advance 2,Advance,2021-07-08,1996-02-22,T5G1H7,Male,he/him,U+1F3FB,26
bee2b762-db2f-4d49-837e-51e409fc5966,mg-2021-987,Run ON,Run,2021-12-04,1975-11-18,M1P2J3,Male,he/him,U+1F3FC,46
bee67eb5-bbae-4389-b601-ab5e27ca5bbf,mg-2018-239,iDOL,iDOL,2018-08-24,1980-11-10,K1S2Y1,Female,she/her,U+1F3FF,41
bee8ae41-9cdd-4b6e-ad4a-ddedf5ca7ffd,mg-2020-909,Run BE,Run,2020-11-20,1977-06-09,V1Z2C8,Female,she/her,U+1F3FB,44
bee9efcc-cade-418e-82d4-78261c2ed2b0,mg-2021-960,Advance 2,Advance,2021-07-08,1982-12-05,L2M4K9,Female,she/her,U+1F3FF,39
beea3a96-431d-4e61-ad81-7f1049dedabc,mg-2020-827,Advance,Advance,2020-08-20,1952-01-22,T2L2H5,Male,he/him,U+1F3FB,70
beeacd8d-8df7-46cf-a735-d77e4ad400e8,mg-2021-987,Run ON,Run,2021-12-04,1955-06-29,R3C0C9,Female,she/her,U+1F3FF,66
beecea4b-4f2a-4f73-8607-cfe4328d1d5f,mg-2021-960,Advance 2,Advance,2021-07-08,1985-05-22,H1Z1X3,Male,he/him,U+1F3FD,36
bef1dff5-4de3-40ad-b1e5-2a0ebb151528,mg-2020-658,Active Alpha,Active,2020-12-30,1935-10-17,G9A4R3,Female,she/her,U+1F3FD,86
bef44c3d-c391-4711-a643-1afebbe34ea7,mg-2019-517,Run 875,Run,2019-09-12,1991-03-29,M5S2G6,Female,she/her,U+1F3FC,31
bef56bd9-05cb-4a37-8860-33dbaadccc34,mg-2020-658,Active Alpha,Active,2020-12-30,1993-10-16,M3L1W4,Female,she/her,U+1F3FE,28
bef87c01-8ac4-47c0-ab7f-66e3ed38bf34,mg-2021-960,Advance 2,Advance,2021-07-08,1984-07-29,M4S1H7,Female,she/her,NA,37
bf07977b-7b05-4cce-bec6-0b5a8ace266b,mg-2021-960,Advance 2,Advance,2021-07-08,1961-10-04,M2L1G4,Female,she/her,U+1F3FD,60
bf07fc89-948c-4ab3-a0d7-a75ce5cc7606,mg-2021-960,Advance 2,Advance,2021-07-08,1954-01-27,M8W1T7,Female,she/her,U+1F3FE,68
bf087d2b-1d76-482e-905e-8ad40b36eed7,mg-2019-373,Active,Active,2019-10-13,1988-08-24,G1B3T6,Female,she/her,U+1F3FF,33
bf096638-a24b-4840-8a88-62f3aa72ba6b,mg-2020-658,Active Alpha,Active,2020-12-30,2001-06-17,M1W3Y5,Male,he/him,U+1F3FB,20
bf0accef-8ac4-49ae-ba22-8486f6acc189,mg-2020-909,Run BE,Run,2020-11-20,1984-08-22,T3A1Y7,Male,he/him,NA,37
bf0b3044-6954-4d26-b933-e59731409c5b,mg-2020-827,Advance,Advance,2020-08-20,1979-06-02,M9B2K8,Female,she/her,NA,42
bf1272eb-016c-49b4-a653-e1343df0c4e5,mg-2020-909,Run BE,Run,2020-11-20,1991-11-01,M9R1J8,Male,he/him,NA,30
bf129fa2-2efb-44a6-b37e-579ba01a0e67,mg-2021-960,Advance 2,Advance,2021-07-08,1953-08-14,G3G1L7,Female,she/her,U+1F3FC,68
bf13f16f-a12c-4324-9618-e524a5ebb588,mg-2020-827,Advance,Advance,2020-08-20,1979-12-15,P1B6G3,Female,she/her,U+1F3FD,42
bf170285-2482-4ef2-a3c8-aad95bfbe3d8,mg-2020-909,Run BE,Run,2020-11-20,1978-12-25,M3N2G2,Male,he/him,U+1F3FB,43
bf1b8ffd-44f0-44d5-9ef7-9a06e86442a9,mg-2021-960,Advance 2,Advance,2021-07-08,1975-06-19,H2Z1S5,Female,she/her,NA,46
bf1f9f57-5811-4b1c-8c6f-9da97f4a6324,mg-2020-658,Active Alpha,Active,2020-12-30,1956-08-05,M1V1B2,Female,she/her,U+1F3FF,65
bf203211-ca95-480b-8488-314179d9d0e0,mg-2021-960,Advance 2,Advance,2021-07-08,1981-07-26,T6E1P2,Male,he/him,U+1F3FB,40
bf23879f-1d85-470c-a21a-cd0354c8bd4a,mg-2021-960,Advance 2,Advance,2021-07-08,1997-01-08,L2E3R4,Female,she/her,NA,25
bf2882da-9eb5-473d-b927-6390cd9c2d19,mg-2021-960,Advance 2,Advance,2021-07-08,1981-12-18,R2M4H7,Female,she/her,U+1F3FE,40
bf31ea25-605b-4ec8-986c-41ad878e4aaa,mg-2020-827,Advance,Advance,2020-08-20,1978-11-30,R2M3T3,Female,she/her,U+1F3FE,43
bf37a8eb-d8e0-44b9-8533-5fbac41f37b7,mg-2019-517,Run 875,Run,2019-09-12,1973-02-27,M4L2L5,Female,she/her,U+1F3FE,49
bf3b76de-46c2-419b-88ad-7cb5ae8f1f30,mg-2021-960,Advance 2,Advance,2021-07-08,1944-02-21,K2A1P3,Male,he/him,U+1F3FD,78
bf3f0b03-347f-4d62-aec0-0d0333e47eb2,mg-2021-960,Advance 2,Advance,2021-07-08,1963-07-01,N8Y2B4,Male,he/him,U+1F3FF,58
bf400ef6-90f4-419c-b5a3-ba2fa92035ee,mg-2020-658,Active Alpha,Active,2020-12-30,1950-03-01,B2W0A8,Female,she/her,NA,72
bf4366d6-e268-4698-aab1-06219d5ada39,mg-2021-960,Advance 2,Advance,2021-07-08,2003-06-06,M9V3A3,Female,she/her,U+1F3FD,18
bf447725-9b77-4397-b2dc-d8ec4e79bad9,mg-2021-960,Advance 2,Advance,2021-07-08,1954-08-15,A1X7R4,Female,she/her,U+1F3FC,67
bf45f57c-1a73-4d0d-8fbd-5f0c97e2c36c,mg-2021-987,Run ON,Run,2021-12-04,1978-10-30,T3L2B7,Female,she/her,NA,43
bf481857-196b-4141-a045-dc1ef72f9d8a,mg-2020-909,Run BE,Run,2020-11-20,1968-02-02,M6C3E4,NA,NA,NA,54
bf4fbba7-2909-4bb2-b3d8-c5645e20b22d,mg-2021-960,Advance 2,Advance,2021-07-08,1982-10-11,H1Z2B9,Female,she/her,U+1F3FB,39
bf50c469-d71a-4f1d-a32a-0e17bffb9bc7,mg-2021-960,Advance 2,Advance,2021-07-08,1995-02-05,L8R3A2,Male,he/him,U+1F3FB,27
bf547de1-ca7d-4599-8d78-df2c534a6f46,mg-2021-960,Advance 2,Advance,2021-07-08,1977-12-06,H3C5K9,Male,he/him,U+1F3FD,44
bf5d98af-3ce8-42fa-972c-b5841934eeb1,mg-2020-909,Run BE,Run,2020-11-20,1971-04-02,M5A0E6,Female,she/her,U+1F3FC,51
bf5f85e6-aa6f-4f80-bf3a-e9221a1d7dc0,mg-2021-960,Advance 2,Advance,2021-07-08,1954-03-15,G3J1L9,Female,she/her,U+1F3FC,68
bf64d4a8-5e61-4e08-b44c-bc1a9c74710d,mg-2020-909,Run BE,Run,2020-11-20,1979-08-08,L9C3C2,Female,she/her,U+1F3FE,42
bf65387a-d732-45a2-afd1-25c747134ef6,mg-2021-987,Run ON,Run,2021-12-04,1966-09-11,M4X1V5,Female,she/her,NA,55
bf65bad8-209f-4818-986d-36b620239153,mg-2021-960,Advance 2,Advance,2021-07-08,1976-07-31,H7H2Z2,Male,he/him,U+1F3FC,45
bf6fb60e-ada6-4cf5-8618-7d48d387bdc3,mg-2021-987,Run ON,Run,2021-12-04,1972-12-25,T2M1W7,Female,she/her,NA,49
bf7240c8-d73d-48dc-9d2f-4307f0ffc1ed,mg-2020-909,Run BE,Run,2020-11-20,1962-02-15,V5B4P5,Male,he/him,U+1F3FD,60
bf7686e5-9945-42e6-bb9c-fdcb884a6370,mg-2020-909,Run BE,Run,2020-11-20,1969-09-15,B3J3T8,Female,she/her,U+1F3FC,52
bf7a3fe5-50da-4aa0-993e-ddec5985bdca,mg-2021-960,Advance 2,Advance,2021-07-08,1975-01-12,M1S0G8,Male,he/him,U+1F3FD,47
bf7c7815-69e7-40bb-979f-d364f1a865df,mg-2020-909,Run BE,Run,2020-11-20,1951-02-09,K1C1G3,Female,she/her,U+1F3FB,71
bf7dd3c3-e8f3-4770-9ec1-2d3927e5902a,mg-2021-987,Run ON,Run,2021-12-04,1991-10-25,T5R3A2,Male,he/him,U+1F3FB,30
bf7f29eb-3940-4f97-b5a7-c4deaeb805b6,mg-2021-987,Run ON,Run,2021-12-04,1955-05-11,T2E4A2,Male,he/him,U+1F3FB,66
bf81f31d-cfbb-4498-aec4-66cb642ead71,mg-2019-517,Run 875,Run,2019-09-12,1988-08-26,L8H1P1,Male,he/him,NA,33
bf8586e3-b3ae-41ce-9949-dde73ab695ef,mg-2021-960,Advance 2,Advance,2021-07-08,1952-03-03,V5N2Y8,Male,he/him,U+1F3FE,70
bf887679-485a-4b56-a871-7175532dd65b,mg-2020-909,Run BE,Run,2020-11-20,1965-05-09,H3G2E6,Female,she/her,U+1F3FD,56
bf89fc30-8a6e-48d8-a72c-31e893588145,mg-2021-960,Advance 2,Advance,2021-07-08,1958-10-20,T5W4N6,Female,she/her,U+1F3FC,63
bf8a4950-e8b6-4ff7-ba2e-a3d92d9d64a1,mg-2021-987,Run ON,Run,2021-12-04,1975-07-24,H1E1S5,Male,he/him,NA,46
bf8a733f-c51a-4579-b47b-be25e63a258c,mg-2021-960,Advance 2,Advance,2021-07-08,1972-03-02,H1A2S2,Male,he/him,U+1F3FF,50
bf8c90c9-b23a-4d92-b743-0647f2eb9786,mg-2021-987,Run ON,Run,2021-12-04,1994-03-11,T2C3Z4,Male,he/him,U+1F3FD,28
bf90e48c-44e8-4963-af79-f19fe5190229,mg-2019-427,Active HR,Active,2019-10-13,1952-01-03,H8P1V6,Female,she/her,NA,70
bf91007a-cf11-43eb-8835-9f37c0a8b6d1,mg-2020-658,Active Alpha,Active,2020-12-30,1955-11-19,H4S1M2,Female,she/her,U+1F3FD,66
bf925097-7abe-4a00-9a06-b653da35b683,mg-2021-960,Advance 2,Advance,2021-07-08,1954-12-28,M6R1M1,Male,he/him,U+1F3FD,67
bf94e37a-399b-4fc3-99a7-f67c57a96676,mg-2020-909,Run BE,Run,2020-11-20,1988-05-09,M5V2K8,Male,he/him,NA,33
bf962310-9e1f-4426-9bc6-45bf5932f8c3,mg-2021-987,Run ON,Run,2021-12-04,1974-04-13,M4E2G8,Intersex,he/him,U+1F3FD,47
bf98ad29-2ef7-45e5-8670-2df27f21955a,mg-2020-827,Advance,Advance,2020-08-20,2000-10-07,T3J5N5,Male,he/him,U+1F3FD,21
bfa1d150-d3b8-4fec-b43d-719ad6838a43,mg-2021-960,Advance 2,Advance,2021-07-08,1992-05-17,M6B1G9,Male,he/him,U+1F3FC,29
bfa409af-c37f-4011-afd7-fe970dcd5be8,mg-2021-987,Run ON,Run,2021-12-04,1984-04-03,K2L2C7,Female,she/her,U+1F3FB,38
bfa82070-0aae-49b4-b75f-60047cc4d295,mg-2020-909,Run BE,Run,2020-11-20,1978-04-21,T2E1G6,Female,she/her,NA,43
bfacd964-3740-436b-97a0-27f73ec6b65d,mg-2020-658,Active Alpha,Active,2020-12-30,1951-01-01,M6S1V5,Female,she/her,NA,71
bfade7db-b9d7-4345-ad89-ffa57daaf0fa,mg-2020-909,Run BE,Run,2020-11-20,1971-07-25,N7S6M1,Male,he/him,U+1F3FD,50
bfb2b875-4603-4b89-94b4-72ab29956990,mg-2020-909,Run BE,Run,2020-11-20,1971-11-26,G1J4B6,Male,he/him,NA,50
bfb6c53a-1ba8-4fd6-8c1c-51385661de4d,mg-2021-987,Run ON,Run,2021-12-04,1995-03-11,L6B1N6,Male,he/him,NA,27
bfbaf95c-2699-48f4-bb90-34711eadcc5e,mg-2020-658,Active Alpha,Active,2020-12-30,1995-06-09,G1H4H6,Male,he/him,U+1F3FE,26
bfbb8ca0-b6f0-4279-b3b2-20359a405a20,mg-2021-960,Advance 2,Advance,2021-07-08,1972-01-11,M3A1G7,Male,he/him,U+1F3FC,50
bfc3c1ba-54d7-4372-85ec-0d50d36d5d54,mg-2021-987,Run ON,Run,2021-12-04,1974-06-12,M6B2T7,Male,he/him,U+1F3FB,47
bfc7ef3a-f52b-448c-8ce2-0cfa970b55ab,mg-2020-827,Advance,Advance,2020-08-20,1984-01-09,M6C3A4,Female,she/her,U+1F3FC,38
bfcd652f-e042-4c41-ba91-efdc7e3d35c7,mg-2021-960,Advance 2,Advance,2021-07-08,1947-01-29,T2G4A5,Male,he/him,NA,75
bfcdc276-136b-44e9-9e7f-206f3b0ae520,mg-2021-987,Run ON,Run,2021-12-04,1987-11-23,V4P1H6,Female,she/her,U+1F3FC,34
bfcf57ff-60de-43a7-8a77-28acbd7ea199,mg-2021-960,Advance 2,Advance,2021-07-08,1993-10-12,M9A5A6,Female,she/her,U+1F3FF,28
bfd11d97-8253-4681-a451-b1e727a5db3e,mg-2020-909,Run BE,Run,2020-11-20,1976-06-03,M1J3C9,Male,he/him,U+1F3FD,45
bfd8a98c-09f3-455d-83c0-ec2c4f9d15d3,mg-2021-987,Run ON,Run,2021-12-04,1967-05-06,M5W1X3,Female,she/her,NA,54
bfd8b8cc-c222-49c1-a1ce-3ff6a6ccc1cc,mg-2021-960,Advance 2,Advance,2021-07-08,1998-09-10,H2E1A3,Male,he/him,NA,23
bfd9f17b-27d9-40d8-938f-36c914fd25cb,mg-2020-658,Active Alpha,Active,2020-12-30,1954-01-09,H7M5Y3,Female,she/her,NA,68
bfdde635-16e4-46a6-ad01-4a67e38dfc45,mg-2021-987,Run ON,Run,2021-12-04,1974-11-13,M4V2G6,Female,she/her,U+1F3FE,47
bfe0941e-30ab-4215-8c1c-b02950b2cbad,mg-2020-827,Advance,Advance,2020-08-20,1989-03-13,M6E4H6,Male,he/him,U+1F3FD,33
bfe1dd05-4568-482d-a383-2ccb785b949b,mg-2020-909,Run BE,Run,2020-11-20,2002-08-18,T2S1M1,Male,he/him,U+1F3FB,19
bfe239ea-ae32-444a-9e7c-9241a487b795,mg-2020-658,Active Alpha,Active,2020-12-30,1934-10-08,L4K0J3,Female,she/her,U+1F3FB,87
bff4c36a-c531-4823-8bfe-c97805877260,mg-2021-960,Advance 2,Advance,2021-07-08,1982-03-06,M9L2V1,Female,they/them,U+1F3FC,40
bff5270e-97b2-45d9-911c-3bf00e5fa234,mg-2021-960,Advance 2,Advance,2021-07-08,1953-02-23,H2X0B9,Male,he/him,NA,69
bff5e32b-dbd0-46ed-b0ac-06191df9c6fd,mg-2021-960,Advance 2,Advance,2021-07-08,1964-07-03,H3J1W7,Female,she/her,U+1F3FF,57
bffddbc3-5dd1-4081-99aa-b83b99c66b73,mg-2020-909,Run BE,Run,2020-11-20,1979-12-05,T2N4G2,Female,she/her,NA,42
bffe6533-0fa0-466e-9972-fe1bcd15e9a5,mg-2021-987,Run ON,Run,2021-12-04,1992-07-12,M3B1B5,Male,he/him,U+1F3FE,29
